"site","block","plot","plant_code","plant","species","div","c_i","flood","canopy_openness","experiment_final_intermediate","alt","alat","Geometridae/eois_herbivory","Apatelodidae_herbivory","h_div","a_div","herbivory","nlvs_per_ind","plot_richness","dif","divf","final_div","pdiv","precip","temp","finalf","pres","vari","floodn","clonen"
"Ecuador","none","Plot 25","Planta#290","Ecuador_Plot 25_Planta#290","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,1,2,50,3,NA,NA,"low",1,0.1,4495,25,"low",100,41.3333333333333,0,0
"Ecuador","none","Plot 25","Planta#290","Ecuador_Plot 25_Planta#290","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.811278124459133,2,40,3,NA,NA,"low",1,0.1,4495,25,"low",100,41.3333333333333,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,8,0,0.985228136034252,2,14,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.811278124459133,2,40,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,12,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.985228136034252,2,14,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,56,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,20,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,20,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,66,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,50,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,6,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,50,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.985228136034252,2,35,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,4,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.811278124459133,2,8,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#291","Ecuador_Plot 25_Planta#291","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,3,16,NA,NA,"low",1,0.1,4495,25,"low",93.75,458.516666666667,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.881290899230693,2,20,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,1,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,3,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,16,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,10,0,0.863120568566631,2,14,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,6,0,1,2,12,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,2,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#293","Ecuador_Plot 25_Planta#293","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,1,2,4,9,NA,NA,"low",1,0.1,4495,25,"low",88.8888888888889,56.25,0,0
"Ecuador","none","Plot 25","Planta#295","Ecuador_Plot 25_Planta#295","pubinervulum",1,"clone","no",NA,"final",NA,NA,75,0,NA,1,75,6,NA,NA,"low",1,0.1,4495,25,"low",100,703.6,0,0
"Ecuador","none","Plot 25","Planta#295","Ecuador_Plot 25_Planta#295","pubinervulum",1,"clone","no",NA,"final",NA,NA,18,0,NA,1,18,6,NA,NA,"low",1,0.1,4495,25,"low",100,703.6,0,0
"Ecuador","none","Plot 25","Planta#295","Ecuador_Plot 25_Planta#295","pubinervulum",1,"clone","no",NA,"final",NA,NA,60,0,NA,1,60,6,NA,NA,"low",1,0.1,4495,25,"low",100,703.6,0,0
"Ecuador","none","Plot 25","Planta#295","Ecuador_Plot 25_Planta#295","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,12,6,NA,NA,"low",1,0.1,4495,25,"low",100,703.6,0,0
"Ecuador","none","Plot 25","Planta#295","Ecuador_Plot 25_Planta#295","pubinervulum",1,"clone","no",NA,"final",NA,NA,68,0,NA,1,68,6,NA,NA,"low",1,0.1,4495,25,"low",100,703.6,0,0
"Ecuador","none","Plot 25","Planta#295","Ecuador_Plot 25_Planta#295","pubinervulum",1,"clone","no",NA,"final",NA,NA,55,0,NA,1,55,6,NA,NA,"low",1,0.1,4495,25,"low",100,703.6,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,50,0,NA,1,50,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.985228136034252,2,14,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,1,2,20,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,15,0,1,2,30,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,25,0,NA,1,25,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,15,0,0.881290899230693,2,50,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,60,0,NA,1,60,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,45,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,75,NA,1,75,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,75,NA,1,75,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,10,0,NA,1,10,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,10,0,0.76420450650862,2,45,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#296","Ecuador_Plot 25_Planta#296","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,30,18,NA,NA,"low",1,0.1,4495,25,"low",72.2222222222222,674.957516339869,0,0
"Ecuador","none","Plot 25","Planta#297","Ecuador_Plot 25_Planta#297","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",75,430.916666666667,0,0
"Ecuador","none","Plot 25","Planta#297","Ecuador_Plot 25_Planta#297","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,2,4,NA,NA,"low",1,0.1,4495,25,"low",75,430.916666666667,0,0
"Ecuador","none","Plot 25","Planta#297","Ecuador_Plot 25_Planta#297","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,45,4,NA,NA,"low",1,0.1,4495,25,"low",75,430.916666666667,0,0
"Ecuador","none","Plot 25","Planta#297","Ecuador_Plot 25_Planta#297","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,16,4,NA,NA,"low",1,0.1,4495,25,"low",75,430.916666666667,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,6,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,4,0,0.918295834054489,2,12,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,4,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.918295834054489,2,12,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,20,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,18,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,2,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,20,0,0.985228136034252,2,35,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,20,0,NA,1,20,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,55,NA,1,55,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.811278124459133,2,40,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,18,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,8,0,1,2,16,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,22,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,8,0,NA,1,8,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,4,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.918295834054489,2,30,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,20,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.863120568566631,2,70,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,2,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,2,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.650022421648354,2,12,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,6,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,3,0,0.985228136034252,2,7,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,8,0,NA,1,8,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,8,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,6,0,0.954434002924965,2,16,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,6,0,NA,1,6,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#299","Ecuador_Plot 25_Planta#299","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.918295834054489,2,12,35,NA,NA,"low",1,0.1,4495,25,"low",82.8571428571429,252.205042016807,0,0
"Ecuador","none","Plot 25","Planta#300","Ecuador_Plot 25_Planta#300","pubinervulum",1,"clone","no",NA,"final",NA,NA,2,0,0.918295834054489,2,3,4,NA,NA,"low",1,0.1,4495,25,"low",100,66.9166666666667,0,0
"Ecuador","none","Plot 25","Planta#300","Ecuador_Plot 25_Planta#300","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.591672778582327,2,14,4,NA,NA,"low",1,0.1,4495,25,"low",100,66.9166666666667,0,0
"Ecuador","none","Plot 25","Planta#300","Ecuador_Plot 25_Planta#300","pubinervulum",1,"clone","no",NA,"final",NA,NA,4,0,NA,1,4,4,NA,NA,"low",1,0.1,4495,25,"low",100,66.9166666666667,0,0
"Ecuador","none","Plot 25","Planta#300","Ecuador_Plot 25_Planta#300","pubinervulum",1,"clone","no",NA,"final",NA,NA,0,0,0.970950594454669,2,20,4,NA,NA,"low",1,0.1,4495,25,"low",100,66.9166666666667,0,0
"Ecuador","none","Plot 26","Planta#301","Ecuador_Plot 26_Planta#301","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",50,59.6666666666667,0,0
"Ecuador","none","Plot 26","Planta#301","Ecuador_Plot 26_Planta#301","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0.896038232534557,2,16,4,NA,NA,"low",1,0.1,4495,25,"low",50,59.6666666666667,0,0
"Ecuador","none","Plot 26","Planta#301","Ecuador_Plot 26_Planta#301","schupii",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,2,4,NA,NA,"low",1,0.1,4495,25,"low",50,59.6666666666667,0,0
"Ecuador","none","Plot 26","Planta#301","Ecuador_Plot 26_Planta#301","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",50,59.6666666666667,0,0
"Ecuador","none","Plot 26","Planta#305","Ecuador_Plot 26_Planta#305","schupii",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,6,3,NA,NA,"low",1,0.1,4495,25,"low",33.3333333333333,12,0,0
"Ecuador","none","Plot 26","Planta#305","Ecuador_Plot 26_Planta#305","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,3,NA,NA,"low",1,0.1,4495,25,"low",33.3333333333333,12,0,0
"Ecuador","none","Plot 26","Planta#305","Ecuador_Plot 26_Planta#305","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,3,NA,NA,"low",1,0.1,4495,25,"low",33.3333333333333,12,0,0
"Ecuador","none","Plot 26","Planta#307","Ecuador_Plot 26_Planta#307","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",25,306.25,0,0
"Ecuador","none","Plot 26","Planta#307","Ecuador_Plot 26_Planta#307","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",25,306.25,0,0
"Ecuador","none","Plot 26","Planta#307","Ecuador_Plot 26_Planta#307","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",25,306.25,0,0
"Ecuador","none","Plot 26","Planta#307","Ecuador_Plot 26_Planta#307","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,35,4,NA,NA,"low",1,0.1,4495,25,"low",25,306.25,0,0
"Ecuador","none","Plot 26","Planta#308","Ecuador_Plot 26_Planta#308","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",28.5714285714286,45,0,0
"Ecuador","none","Plot 26","Planta#308","Ecuador_Plot 26_Planta#308","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",28.5714285714286,45,0,0
"Ecuador","none","Plot 26","Planta#308","Ecuador_Plot 26_Planta#308","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,18,7,NA,NA,"low",1,0.1,4495,25,"low",28.5714285714286,45,0,0
"Ecuador","none","Plot 26","Planta#308","Ecuador_Plot 26_Planta#308","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",28.5714285714286,45,0,0
"Ecuador","none","Plot 26","Planta#308","Ecuador_Plot 26_Planta#308","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",28.5714285714286,45,0,0
"Ecuador","none","Plot 26","Planta#308","Ecuador_Plot 26_Planta#308","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",28.5714285714286,45,0,0
"Ecuador","none","Plot 26","Planta#308","Ecuador_Plot 26_Planta#308","schupii",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,3,7,NA,NA,"low",1,0.1,4495,25,"low",28.5714285714286,45,0,0
"Ecuador","none","Plot 26","Planta#309","Ecuador_Plot 26_Planta#309","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",75,12.6666666666667,0,0
"Ecuador","none","Plot 26","Planta#309","Ecuador_Plot 26_Planta#309","schupii",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,8,4,NA,NA,"low",1,0.1,4495,25,"low",75,12.6666666666667,0,0
"Ecuador","none","Plot 26","Planta#309","Ecuador_Plot 26_Planta#309","schupii",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,1,4,NA,NA,"low",1,0.1,4495,25,"low",75,12.6666666666667,0,0
"Ecuador","none","Plot 26","Planta#309","Ecuador_Plot 26_Planta#309","schupii",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,3,4,NA,NA,"low",1,0.1,4495,25,"low",75,12.6666666666667,0,0
"Ecuador","none","Plot 26","Planta#311","Ecuador_Plot 26_Planta#311","schupii",1,"clone","no",NA,"final",NA,NA,0,0,NA,1,2,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,801.333333333333,0,0
