site,block,plot,species,plant_code,date,herb,surv_next,div,clone,flood
Costa Rica,1,Plot 4,reticulatum,10,3,NA,0,12,ind,no
Costa Rica,1,Plot 4,sancti-felicis,9,3,NA,0,12,ind,no
Costa Rica,1,Plot 4,urostachyum,4,3,NA,1,12,ind,no
Costa Rica,1,Plot 5,arboreum,11,3,NA,0,12,ind,no
Costa Rica,1,Plot 5,biolleyi,12,3,58.75,0,12,ind,no
Costa Rica,1,Plot 5,decurrens,6,3,NA,1,12,ind,no
Costa Rica,1,Plot 5,garagaranum,4,3,NA,1,12,ind,no
Costa Rica,1,Plot 5,imperiale,8,3,NA,1,12,ind,no
Costa Rica,1,Plot 5,multiplinervium,2,3,NA,0,12,ind,no
Costa Rica,1,Plot 5,nudifolium,7,3,27.4285714285714,1,12,ind,no
Costa Rica,1,Plot 5,peltatum,1,3,NA,1,12,ind,no
Costa Rica,1,Plot 5,pseudobumbratum,3,3,NA,1,12,ind,no
Costa Rica,1,Plot 5,reticulatum,5,3,NA,0,12,ind,no
Costa Rica,1,Plot 5,sancti-felicis,10,3,NA,1,12,ind,no
Costa Rica,1,Plot 5,urostachyum,9,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,arboreum,12,3,61.5,0,12,ind,no
Costa Rica,1,Plot 6,biolleyi,1,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,decurrens,7,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,garagaranum,5,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,imperiale,9,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,multiplinervium,3,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,nudifolium,8,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,pseudobumbratum,4,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,reticulatum,6,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,sancti-felicis,10,3,NA,0,12,ind,no
Costa Rica,1,Plot 6,urostachyum,11,3,NA,1,12,ind,no
Costa Rica,1,Plot 7,imperiale,1,3,NA,0,2,clone,flood
Costa Rica,1,Plot 7,imperiale,2,3,NA,0,2,clone,flood
Costa Rica,1,Plot 7,imperiale,3,3,NA,0,2,clone,flood
Costa Rica,1,Plot 7,imperiale,4,3,NA,1,2,clone,flood
Costa Rica,1,Plot 7,imperiale,5,3,25,1,2,clone,flood
Costa Rica,1,Plot 7,imperiale,6,3,NA,0,2,clone,flood
Costa Rica,1,Plot 7,nudifolium,7,3,NA,1,2,clone,flood
Costa Rica,1,Plot 7,nudifolium,8,3,NA,0,2,clone,flood
Costa Rica,1,Plot 7,nudifolium,9,3,NA,0,2,clone,flood
Costa Rica,1,Plot 7,nudifolium,11,3,NA,0,2,clone,flood
Costa Rica,1,Plot 7,nudifolium,12,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,decurrens,1,3,NA,0,2,clone,flood
Costa Rica,1,Plot 8,decurrens,2,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,decurrens,3,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,decurrens,4,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,decurrens,5,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,decurrens,6,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,urostachyum,7,3,NA,0,2,clone,flood
Costa Rica,1,Plot 8,urostachyum,8,3,NA,0,2,clone,flood
Costa Rica,1,Plot 8,urostachyum,9,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,urostachyum,10,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,urostachyum,11,3,NA,1,2,clone,flood
Costa Rica,1,Plot 8,urostachyum,12,3,45,1,2,clone,flood
Costa Rica,1,Plot 9,garagaranum,1,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,garagaranum,2,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,garagaranum,3,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,garagaranum,4,3,NA,1,2,clone,flood
Costa Rica,1,Plot 9,garagaranum,5,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,garagaranum,6,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,pseudobumbratum,7,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,pseudobumbratum,8,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,pseudobumbratum,9,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,pseudobumbratum,10,3,NA,0,2,clone,flood
Costa Rica,1,Plot 9,pseudobumbratum,11,3,NA,1,2,clone,flood
Costa Rica,1,Plot 9,pseudobumbratum,12,3,NA,0,2,clone,flood
